Country,Policy,Year,Biomass,Catch,Profits
USA,Fmsy,2046,27957738.917649902,6194002.810706486,5070227810.606128
USA,Fmsy,2047,27975773.429618526,6194837.396100351,5062582605.278299
USA,Fmsy,2048,27993336.90353723,6195662.645296173,5054793743.182199
USA,Fmsy,2049,28010401.468330465,6196474.2703171065,5048351736.336799
USA,Fmsy,2050,28026947.500741128,6197268.935035872,5041336451.993661
USA,Opt,2013,36376702.55564805,10260574.828317897,13237723611.149763
USA,Opt,2014,31159579.863308854,5000715.941570472,5099884961.260346
USA,Opt,2015,32081270.921694163,5277975.30515251,5507451305.256548
USA,Opt,2016,32743908.51278055,5685122.228020935,6031825190.012933
USA,Opt,2017,32980791.16275607,5710804.175719919,6045631699.025895
USA,Opt,2018,33198015.072567493,5744648.581236302,6105229703.490589
USA,Opt,2019,33388616.398326084,5740574.210043121,6113281702.706264
USA,Opt,2020,33591953.280487485,5749852.951413564,6140899171.425069
USA,Opt,2021,33792678.770101205,5750304.909036338,6150377407.620985
USA,Opt,2022,33999271.44289952,5760621.57114535,6176907668.690723
USA,Opt,2023,34199831.13350852,5768198.559792927,6199889320.849651
USA,Opt,2024,34396377.79523348,5782359.512338491,6234165682.026273
USA,Opt,2025,34580800.70791706,5795390.023483064,6267733124.477846
USA,Opt,2026,34753707.82831492,5811475.286494425,6305294932.376324
USA,Opt,2027,34911067.34733621,5825742.831623918,6339824325.020171
USA,Opt,2028,35054455.72523463,5840994.369081982,6374559539.255273
USA,Opt,2029,35182338.147777714,5854862.482155103,6406964751.224419
USA,Opt,2030,35296069.547870144,5868013.016788979,6436434922.83971
USA,Opt,2031,35396097.587977916,5878978.382210355,6461876912.808083
USA,Opt,2032,35484683.68886563,5889883.169249523,6486166918.446364
USA,Opt,2033,35561750.00831474,5898775.311746235,6506828910.686385
USA,Opt,2034,35629414.83125204,5907062.7374821035,6525539885.840507
USA,Opt,2035,35688215.0393733,5913767.814600363,6541357357.985871
USA,Opt,2036,35739836.62955395,5920363.169844549,6556581577.105277
USA,Opt,2037,35784356.732380204,5925710.242096477,6569570715.90786
USA,Opt,2038,35823120.560115375,5930646.029956397,6581317350.150775
USA,Opt,2039,35856531.277228266,5934649.070887432,6591373674.212387
USA,Opt,2040,35885606.35942392,5938310.615511477,6600294688.225012
USA,Opt,2041,35910691.12190847,5941257.010539687,6607831199.143755
USA,Opt,2042,35932572.44300558,5943933.286649556,6614392654.873154
USA,Opt,2043,35951529.11763754,5946040.819425515,6619703832.88244
USA,Opt,2044,35968187.74805362,5947961.321599674,6624309886.590661
USA,Opt,2045,35982743.624853,5949469.7614867035,6628010795.396759
USA,Opt,2046,35995653.06322987,5950845.989990941,6631203840.025369
USA,Opt,2047,36007054.42394253,5951921.74361046,6633746707.284598
USA,Opt,2048,36017281.04946976,5952910.790591256,6635948965.986924
USA,Opt,2049,36026423.53283454,5953687.7565437015,6637700177.001107
USA,Opt,2050,36034717.956460334,5954413.580133058,6639230015.218885
